LiDAR Coverage Area Analysis
==================================================

Total number of LiDAR tiles: 3,152
Total area covered: 115,429.67 hectares
Total area covered: 1,154.30 square kilometers
Total area covered: 1,154,296,712 square meters

Individual Tile Areas:
--------------------------------------------------
Tile Name                                Area (hectares)
ST1_A01_2013_laz_5.laz                   14.14          
ST1_A01_2016_laz_36.laz                  14.14          
PRG_A01_2013_P28b_laz_4.laz              13.97          
GO1_A01_2014_laz_52.laz                  13.91          
TAP_A03_2012_laz_5.laz                   13.90          
TAP_A03_2016_laz_5.laz                   13.89          
TAP_A03_2013_laz_0.laz                   13.88          
SFX_A01_2012_laz_15.laz                  13.86          
GO1_A01_2018_LAS_4.laz                   13.79          
ST1_A01_2016_laz_16.laz                  13.73          
ST1_A01_2013_laz_2.laz                   13.71          
FN3_A01_2014_P14_laz_0.laz               13.70          
ST3_A01_2014_P11_laz_3.laz               13.67          
MMA_A01_2017_laz_1.laz                   13.65          
FN3_A01_2014_P30_laz_7.laz               13.54          
ST3_A01_2018_P04_LAS_4.laz               13.53          
ST3_A01_2018_P02_LAS_4.laz               13.52          
CAN_A01_2014_laz_0.laz                   13.50          
ST3_A01_2014_P07_laz_1.laz               13.50          
GO1_A01_2014_laz_27.laz                  13.49          
BON_A01_2013_laz_12.laz                  13.49          
FN3_A01_2014_P19_laz_4.laz               13.45          
SFX_A01_2012_laz_13.laz                  13.45          
GO1_A01_2018_LAS_19.laz                  13.44          
PRG_A01_2013_P26a_laz_3.laz              13.41          
PRG_A01_2013_P26b_laz_2.laz              13.40          
ST3_A01_2014_P26_laz_6.laz               13.30          
FN3_A01_2014_P17_laz_4.laz               13.29          
ST3_A01_2014_P29_laz_5.laz               13.21          
ST2_A01_2016_laz_6.laz                   13.16          
ST2_A01_2013_laz_63.laz                  13.12          
FN1_A01_2016_laz_5.laz                   13.11          
ST3_A01_2014_P19_laz_8.laz               13.08          
ST3_A01_2014_P10_laz_0.laz               13.07          
PAR_A01_2013_laz_12.laz                  13.02          
ST3_A01_2018_P12_LAS_0.laz               12.99          
PAR_A01_2013_laz_optional_6.laz          12.99          
TAP_A04_2018_LAS_1.laz                   12.92          
FST_A03_2014_laz_4.laz                   12.90          
ST3_A01_2018_P20_LAS_4.laz               12.87          
PRG_A01_2013_P26a_laz_7.laz              12.85          
FN3_A01_2014_P23_laz_6.laz               12.83          
PRG_A01_2013_P26b_laz_6.laz              12.83          
ST3_A01_2018_P28_LAS_4.laz               12.81          
PRG_A01_2013_P10a_laz_7.laz              12.80          
FN3_A01_2014_P09_laz_0.laz               12.71          
CAU_A01_2014_laz_8.laz                   12.67          
ST3_A01_2018_P22_LAS_1.laz               12.66          
ST3_A01_2018_P13_LAS_7.laz               12.65          
CAU_A01_2012_laz_9.laz                   12.62          
BAR_A01_2014_laz_7.laz                   12.59          
SAN_A02_2014_laz_1.laz                   12.56          
JAM_A03_2013_laz_8.laz                   12.53          
JAM_A03_2013_laz_12.laz                  12.52          
DUC_A01_2012_laz_19.laz                  12.51          
ST1_A01_2016_laz_64.laz                  12.49          
ST1_A01_2013_laz_64.laz                  12.48          
FN3_A01_2014_P06_laz_6.laz               12.47          
ST3_A01_2018_P13_LAS_3.laz               12.46          
ST3_A01_2014_P23_laz_10.laz              12.46          
DUC_A01_2012_laz_20.laz                  12.46          
ST1_A01_2016_laz_57.laz                  12.45          
CON_A01_2015_LAS_140.laz                 12.45          
PRG_A01_2013_P10a_laz_0.laz              12.44          
ST1_A01_2013_laz_36.laz                  12.42          
DUC_A01_2012_laz_21.laz                  12.40          
ST3_A01_2014_P03_laz_3.laz               12.37          
ST3_A01_2014_P24_laz_1.laz               12.25          
FST_A07_2015_laz_4.laz                   12.22          
FN3_A01_2014_P13_laz_2.laz               12.12          
ST3_A01_2014_P09_laz_5.laz               12.08          
TAC_A01_2013_laz_3.laz                   12.04          
PRG_A01_2013_P24b_laz_2.laz              11.99          
PRG_A01_2013_P24a_laz_4.laz              11.98          
ST3_A01_2018_P11_LAS_1.laz               11.97          
ST3_A01_2018_P20_LAS_0.laz               11.97          
JAC_A04_2015_laz_2.laz                   11.96          
JAC_A04_2015_laz_5.laz                   11.96          
JAC_A04_2015_laz_3.laz                   11.96          
FN1_A01_2016_laz_19.laz                  11.96          
JAC_A04_2015_laz_0.laz                   11.87          
TAP_A03_2016_laz_7.laz                   11.78          
TAP_A03_2012_laz_4.laz                   11.78          
TAP_A03_2013_laz_2.laz                   11.77          
JAM_A02a_2014_laz_0.laz                  11.75          
FN3_A01_2014_P13_laz_7.laz               11.68          
GO1_A01_2014_laz_50.laz                  11.64          
FST_A05_2014_laz_3.laz                   11.63          
FN1_A01_2016_laz_41.laz                  11.61          
BON_A01_2013_laz_7.laz                   11.58          
PRG_A01_2013_P30a_laz_0.laz              11.58          
ST3_A01_2014_P25_laz_7.laz               11.55          
ST3_A01_2018_P10_LAS_5.laz               11.54          
GO1_A01_2018_LAS_59.laz                  11.53          
DUC_A01_2017_LAS_16.laz                  11.50          
FST_A03_2014_laz_7.laz                   11.45          
FST_A01b_2014_laz_0.laz                  11.45          
CON_A01_2015_LAS_38.laz                  11.44          
PRG_A01_2013_P15a_laz_0.laz              11.33          
ST3_A01_2014_P04_laz_5.laz               11.31          
ST3_A01_2014_P04_laz_4.laz               11.31          
ST3_A01_2014_P04_laz_10.laz              11.31          
ST3_A01_2014_P04_laz_1.laz               11.31          
PRG_A01_2013_P08b_laz_0.laz              11.28          
PRG_A01_2013_P08a_laz_8.laz              11.26          
ST3_A01_2018_P29_LAS_1.laz               11.22          
GO1_A01_2014_laz_19.laz                  11.21          
TAL_A01_2018_LAS_0.laz                   11.18          
GO1_A01_2018_LAS_0.laz                   11.16          
FN1_A01_2016_laz_52.laz                  11.13          
ST3_A01_2018_P07_LAS_0.laz               11.12          
BA3_A02_2014_laz_8.laz                   11.12          
BAR_A01_2014_laz_13.laz                  11.02          
PRG_A01_2013_P30a_laz_2.laz              10.98          
FN3_A01_2014_P09_laz_6.laz               10.79          
PRG_A01_2013_P17a_laz_0.laz              10.79          
CON_A01_2015_LAS_148.laz                 10.79          
ST3_A01_2018_P06_LAS_6.laz               10.76          
FN3_A01_2014_P05_laz_0.laz               10.75          
GO1_A01_2014_laz_54.laz                  10.74          
GO1_A01_2018_LAS_6.laz                   10.71          
CON_A01_2015_LAS_214.laz                 10.67          
FST_A03_2014_laz_5.laz                   10.65          
HUM_A01_2013_laz_10.laz                  10.63          
ST3_A01_2014_P26_laz_3.laz               10.63          
TAL_A01_2013_laz_3.laz                   10.60          
PRG_A01_2013_P30a_laz_7.laz              10.57          
CAN_A01_2014_laz_10.laz                  10.56          
PRG_A01_2013_P07b_laz_6.laz              10.56          
FN3_A01_2014_P30_laz_0.laz               10.54          
PRG_A01_2013_P07a_laz_2.laz              10.54          
FN1_A01_2016_laz_59.laz                  10.47          
FN3_A01_2014_P05_laz_3.laz               10.42          
ST1_A01_2016_laz_19.laz                  10.40          
ST1_A01_2013_laz_67.laz                  10.40          
GO1_A01_2014_laz_20.laz                  10.36          
TAC_A01_2013_laz_8.laz                   10.36          
GO1_A01_2018_LAS_24.laz                  10.34          
PRG_A01_2013_P19a_laz_3.laz              10.34          
JAM_A02_2015_laz_11.laz                  10.32          
PRG_A01_2013_P08b_laz_7.laz              10.31          
PRG_A01_2013_P08a_laz_5.laz              10.29          
JAM_A03_2013_laz_3.laz                   10.27          
PRG_A01_2013_P02a_laz_3.laz              10.23          
FNA_A01_2013_laz_13.laz                  10.18          
JAC_A03_2015_laz_5.laz                   10.16          
HUM_A01_2013_laz_3.laz                   10.12          
DUC_A01_2012_laz_22.laz                  10.11          
BON_A01_2018_LAS_10.laz                  10.09          
TAP_A04_2018_LAS_6.laz                   10.05          
SAN_A01_2014_laz_2.laz                   10.03          
ST3_A01_2014_P02_laz_3.laz               9.99           
CON_A01_2015_LAS_210.laz                 9.97           
PRG_A01_2013_P28a_laz_2.laz              9.95           
PRG_A01_2013_P28b_laz_5.laz              9.95           
ST3_A01_2014_P16_laz_8.laz               9.93           
BA3_A01_2014_laz_11.laz                  9.89           
ST3_A01_2014_P18_laz_2.laz               9.87           
FN3_A01_2014_P27_laz_3.laz               9.85           
FN3_A01_2014_P07_laz_5.laz               9.83           
JAM_A02a_2014_laz_7.laz                  9.77           
CON_A01_2015_LAS_188.laz                 9.75           
FN2_A01_2016_LAS_18.laz                  9.67           
FN2_A01_2013_laz_7.laz                   9.67           
FN1_A01_2016_laz_16.laz                  9.53           
CON_A01_2015_LAS_193.laz                 9.45           
FN3_A01_2014_P19_laz_1.laz               9.37           
GO1_A01_2014_laz_41.laz                  9.37           
FST_A01a_2015_laz_1.laz                  9.33           
FN1_A01_2016_laz_58.laz                  9.32           
BAR_A01_2014_laz_14.laz                  9.30           
GO1_A01_2018_LAS_36.laz                  9.27           
PRG_A01_2013_P04a_laz_0.laz              9.24           
FN3_A01_2014_P02_laz_0.laz               9.23           
FST_A05_2014_laz_10.laz                  9.23           
PRG_A01_2013_P05a_laz_0.laz              9.20           
PRG_A01_2013_P05b_laz_0.laz              9.19           
ST3_A01_2014_P04_laz_6.laz               9.17           
ST3_A01_2014_P04_laz_7.laz               9.17           
ST3_A01_2014_P04_laz_8.laz               9.17           
ST3_A01_2014_P04_laz_0.laz               9.17           
ST3_A01_2018_P07_LAS_1.laz               9.10           
FN3_A01_2014_P10_laz_9.laz               9.05           
ST3_A01_2018_P29_LAS_0.laz               9.04           
ST3_A01_2014_P27_laz_1.laz               8.99           
JAC_A02_2015_laz_3.laz                   8.99           
BAR_A01_2014_laz_0.laz                   8.98           
PRG_A01_2013_P10a_laz_2.laz              8.97           
FN3_A01_2014_P26_laz_1.laz               8.96           
ST1_A01_2013_laz_7.laz                   8.94           
ST1_A01_2016_laz_5.laz                   8.94           
GO1_A01_2014_laz_23.laz                  8.93           
ST3_A01_2014_P25_laz_5.laz               8.90           
GO1_A01_2018_LAS_54.laz                  8.89           
PRG_A01_2013_P12a_laz_2.laz              8.81           
PRG_A01_2013_P12b_laz_4.laz              8.81           
FN3_A01_2014_P02_laz_8.laz               8.79           
JAM_A07_2015_laz_3.laz                   8.78           
ST3_A01_2014_P09_laz_8.laz               8.78           
JAM_A05_2014_laz_0.laz                   8.75           
PAR_A01_2013_laz_optional_18.laz         8.73           
PAR_A01_2013_laz_5.laz                   8.72           
FST_A03_2014_laz_3.laz                   8.71           
ST3_A01_2018_P24_LAS_4.laz               8.70           
ST3_A01_2018_P30_LAS_4.laz               8.70           
ST3_A01_2018_P10_LAS_4.laz               8.69           
FND_A02_2017_laz_1.laz                   8.65           
SFX_A02_2012_laz_15.laz                  8.65           
FST_A01a_2014_laz_2.laz                  8.57           
BAR_A01_2014_laz_4.laz                   8.53           
ST3_A01_2014_P16_laz_2.laz               8.49           
ST2_A01_2013_laz_46.laz                  8.47           
ST3_A01_2014_P01_laz_4.laz               8.47           
ST2_A01_2013_laz_55.laz                  8.46           
ST2_A01_2016_laz_16.laz                  8.44           
PRG_A01_2013_P26a_laz_6.laz              8.44           
PRG_A01_2013_P26b_laz_7.laz              8.44           
ST2_A01_2016_laz_56.laz                  8.42           
PRG_A01_2013_P01a_laz_7.laz              8.42           
ST3_A01_2014_P06_laz_4.laz               8.39           
JAC_A03_2015_laz_3.laz                   8.35           
ST3_A01_2018_P11_LAS_0.laz               8.30           
TAP_A04_2018_LAS_3.laz                   8.26           
FN1_A01_2016_laz_42.laz                  8.18           
PRG_A01_2013_P23a_laz_2.laz              8.16           
CAN_A01_2014_laz_11.laz                  8.15           
ST3_A01_2018_P20_LAS_6.laz               8.07           
PRG_A01_2013_P28a_laz_7.laz              8.04           
PRG_A01_2013_P28b_laz_3.laz              8.02           
ST3_A01_2018_P13_LAS_1.laz               8.01           
JAM_A03_2014_laz_8.laz                   7.98           
PRG_A01_2013_P14b_laz_5.laz              7.97           
PRG_A01_2013_P14a_laz_8.laz              7.97           
PRG_A01_2013_P21b_laz_5.laz              7.85           
PRG_A01_2013_P21a_laz_5.laz              7.85           
FN3_A01_2014_P15_laz_8.laz               7.85           
FN3_A01_2014_P22_laz_3.laz               7.84           
FST_A08_2015_laz_4.laz                   7.84           
FN3_A01_2014_P15_laz_4.laz               7.82           
PRG_A01_2013_P08b_laz_9.laz              7.80           
PRG_A01_2013_P08a_laz_4.laz              7.79           
ST3_A01_2014_P25_laz_6.laz               7.78           
FNC_A04_2017_laz_2.laz                   7.78           
JAM_A03_2014_laz_0.laz                   7.77           
ST3_A01_2018_P30_LAS_6.laz               7.76           
ST3_A01_2014_P20_laz_4.laz               7.75           
ST3_A01_2014_P06_laz_7.laz               7.65           
JAM_A06_2014_laz_6.laz                   7.64           
JAM_A06_2015_laz_5.laz                   7.64           
ST1_A01_2016_laz_13.laz                  7.59           
ST3_A01_2018_P22_LAS_0.laz               7.59           
ST1_A01_2013_laz_28.laz                  7.58           
CAN_A01_2014_laz_7.laz                   7.57           
FN3_A01_2014_P10_laz_0.laz               7.57           
PRG_A01_2013_P12b_laz_9.laz              7.52           
PRG_A01_2013_P12a_laz_5.laz              7.50           
ST3_A01_2018_P28_LAS_5.laz               7.45           
ST3_A01_2018_P24_LAS_6.laz               7.43           
ST3_A01_2014_P17_laz_7.laz               7.42           
ST3_A01_2018_P12_LAS_1.laz               7.40           
PRG_A01_2013_P03a_laz_3.laz              7.35           
ST3_A01_2014_P14_laz_1.laz               7.31           
TAL_A01_2013_laz_10.laz                  7.28           
ST2_A01_2013_laz_51.laz                  7.27           
ST2_A01_2013_laz_70.laz                  7.27           
PRG_A01_2013_P16a_laz_3.laz              7.26           
ST2_A01_2016_laz_20.laz                  7.26           
ST2_A01_2016_laz_51.laz                  7.25           
FST_A01b_2014_laz_3.laz                  7.25           
FN3_A01_2014_P06_laz_1.laz               7.23           
BA3_A02_2014_laz_7.laz                   7.23           
ST3_A01_2014_P10_laz_5.laz               7.17           
GO1_A01_2014_laz_39.laz                  7.09           
SAN_A01_2014_laz_8.laz                   7.08           
ST3_A01_2014_P29_laz_0.laz               7.06           
ST3_A01_2014_P09_laz_1.laz               7.05           
ST3_A01_2014_P04_laz_2.laz               7.05           
SDM_A01_2012_laz_1.laz                   7.03           
FN1_A01_2016_laz_23.laz                  7.03           
PRG_A01_2013_P09a_laz_6.laz              7.02           
GO1_A01_2018_LAS_38.laz                  7.01           
PRG_A01_2013_P09b_laz_6.laz              6.99           
ST1_A01_2016_laz_47.laz                  6.94           
ST1_A01_2013_laz_8.laz                   6.94           
CAN_A02_2017_LAS_8.laz                   6.92           
FN3_A01_2014_P08_laz_1.laz               6.89           
FN3_A01_2014_P14_laz_5.laz               6.89           
ST3_A01_2014_P27_laz_3.laz               6.86           
TAP_A02_2018_LAS_1.laz                   6.86           
FST_A04_2014_laz_9.laz                   6.82           
FN3_A01_2014_P25_laz_3.laz               6.81           
CAN_A02_2014_laz_9.laz                   6.77           
ST3_A01_2014_P07_laz_3.laz               6.74           
ST3_A01_2018_P02_LAS_5.laz               6.70           
ST3_A01_2018_P04_LAS_5.laz               6.70           
GO1_A01_2014_laz_15.laz                  6.65           
GO1_A01_2018_LAS_41.laz                  6.62           
ST3_A01_2014_P11_laz_0.laz               6.62           
FN3_A01_2014_P02_laz_4.laz               6.58           
FST_A02_2014_laz_1.laz                   6.55           
ST3_A01_2018_P01_LAS_1.laz               6.52           
FST_A04_2014_laz_11.laz                  6.51           
RIB_A01_2014_laz_4.laz                   6.49           
FN3_A01_2014_P06_laz_3.laz               6.49           
ST3_A01_2014_P17_laz_9.laz               6.48           
PRG_A01_2013_P06b_laz_6.laz              6.41           
PRG_A01_2013_P06a_laz_2.laz              6.40           
ST3_A01_2018_P26_LAS_6.laz               6.37           
PRG_A01_2013_P15a_laz_8.laz              6.34           
FST_A02_2014_laz_0.laz                   6.30           
ST3_A01_2014_P02_laz_8.laz               6.25           
SDM_A01_2012_laz_19.laz                  6.23           
ST3_A01_2014_P23_laz_5.laz               6.23           
ST3_A01_2014_P23_laz_1.laz               6.23           
ST3_A01_2014_P23_laz_3.laz               6.23           
ST3_A01_2014_P23_laz_9.laz               6.23           
FST_A04_2014_laz_10.laz                  6.21           
FST_A05_2014_laz_14.laz                  6.20           
FN2_A01_2016_LAS_25.laz                  6.19           
FN2_A01_2013_laz_28.laz                  6.19           
ST2_A01_2013_laz_10.laz                  6.18           
ST2_A01_2013_laz_7.laz                   6.17           
RIB_A01_2018_LAS_18.laz                  6.17           
ST2_A01_2016_laz_14.laz                  6.16           
ST2_A01_2016_laz_7.laz                   6.16           
PRG_A01_2013_P11a_laz_3.laz              6.15           
PRG_A01_2013_P11b_laz_0.laz              6.15           
PRG_A01_2013_P25a_laz_7.laz              6.12           
FST_A02_2014_laz_2.laz                   6.01           
ST3_A01_2014_P20_laz_8.laz               5.98           
JAM_A07_2015_laz_2.laz                   5.98           
FST_A08_2015_laz_3.laz                   5.97           
PRG_A01_2013_P11b_laz_3.laz              5.96           
PRG_A01_2013_P11a_laz_6.laz              5.96           
FN3_A01_2014_P14_laz_6.laz               5.95           
BA3_A01_2014_laz_8.laz                   5.92           
JAM_A04_2014_laz_2.laz                   5.92           
FN3_A01_2014_P28_laz_8.laz               5.90           
FST_A04_2014_laz_7.laz                   5.90           
FST_A06_2014_laz_11.laz                  5.89           
FN1_A01_2016_laz_2.laz                   5.88           
CON_A01_2015_LAS_73.laz                  5.88           
CON_A01_2015_LAS_52.laz                  5.82           
FN3_A01_2014_P08_laz_4.laz               5.82           
PRG_A01_2013_P06a_laz_3.laz              5.78           
PRG_A01_2013_P06b_laz_5.laz              5.77           
ST1_A01_2016_laz_69.laz                  5.76           
ST1_A01_2013_laz_31.laz                  5.75           
FN3_A01_2014_P23_laz_1.laz               5.71           
ST3_A01_2014_P04_laz_3.laz               5.70           
FN3_A01_2014_P11_laz_2.laz               5.60           
PRG_A01_2013_P23a_laz_8.laz              5.59           
CON_A01_2015_LAS_14.laz                  5.51           
ST3_A01_2014_P17_laz_2.laz               5.49           
HUM_A01_2013_laz_0.laz                   5.44           
PRG_A01_2013_P07b_laz_1.laz              5.42           
ST3_A01_2014_P12_laz_0.laz               5.42           
PRG_A01_2013_P07a_laz_9.laz              5.40           
ST3_A01_2014_P23_laz_4.laz               5.40           
FNC_A03_2017_laz_2.laz                   5.34           
PRG_A01_2013_P09b_laz_5.laz              5.20           
PRG_A01_2013_P09a_laz_3.laz              5.18           
ST2_A01_2013_laz_8.laz                   5.17           
ST2_A01_2016_laz_47.laz                  5.16           
FN3_A01_2014_P09_laz_9.laz               5.16           
TAP_A02_2018_LAS_6.laz                   5.15           
FST_A06_2015_laz_5.laz                   5.13           
ST3_A01_2014_P30_laz_4.laz               5.13           
FST_A04_2014_laz_4.laz                   5.10           
PRG_A01_2013_P13a_laz_3.laz              5.08           
ST3_A01_2014_P06_laz_9.laz               5.07           
ST3_A01_2014_P15_laz_6.laz               5.06           
FST_A07_2015_laz_0.laz                   5.06           
ST3_A01_2014_P09_laz_2.laz               5.04           
CAU_A01_2014_laz_11.laz                  5.03           
CAU_A01_2012_laz_11.laz                  5.01           
PRG_A01_2013_P03a_laz_7.laz              4.99           
PRG_A01_2013_P18a_laz_6.laz              4.98           
PRG_A01_2013_P18b_laz_5.laz              4.97           
PRG_A01_2013_P20a_laz_8.laz              4.93           
BON_A01_2018_LAS_7.laz                   4.92           
JAM_A03_2013_laz_15.laz                  4.91           
CON_A01_2015_LAS_79.laz                  4.85           
JAM_A05_2014_laz_10.laz                  4.82           
GO1_A01_2014_laz_45.laz                  4.82           
CAG_A01_2013_laz_16.laz                  4.80           
ST3_A01_2014_P15_laz_3.laz               4.74           
GO1_A01_2018_LAS_58.laz                  4.74           
JAM_A02a_2014_laz_9.laz                  4.74           
FN1_A01_2016_laz_8.laz                   4.74           
FN3_A01_2014_P08_laz_5.laz               4.74           
CAN_A01_2014_laz_4.laz                   4.71           
ST1_A01_2013_laz_11.laz                  4.69           
ST1_A01_2016_laz_31.laz                  4.69           
FNA_A01_2013_laz_0.laz                   4.65           
ST3_A01_2014_P13_laz_2.laz               4.63           
ST3_A01_2014_P15_laz_0.laz               4.62           
PRG_A01_2013_P08a_laz_6.laz              4.57           
PRG_A01_2013_P08b_laz_3.laz              4.57           
ST3_A01_2018_P26_LAS_2.laz               4.56           
SFX_A02_2012_laz_0.laz                   4.56           
ST3_A01_2014_P27_laz_5.laz               4.53           
FN3_A01_2014_P25_laz_1.laz               4.52           
RIB_A01_2018_LAS_17.laz                  4.47           
ANA_A01_2017_laz_10.laz                  4.44           
FN3_A01_2014_P01_laz_3.laz               4.43           
FN3_A01_2014_P15_laz_10.laz              4.41           
FN3_A01_2014_P04_laz_2.laz               4.41           
ST3_A01_2014_P24_laz_3.laz               4.41           
GO1_A01_2014_laz_17.laz                  4.36           
PRG_A01_2013_P14a_laz_0.laz              4.36           
PRG_A01_2013_P14b_laz_4.laz              4.36           
GO1_A01_2018_LAS_51.laz                  4.35           
FND_A01_2017_las_0.laz                   4.35           
DUC_A01_2017_LAS_4.laz                   4.31           
PRG_A01_2013_P05a_laz_5.laz              4.28           
PRG_A01_2013_P05b_laz_6.laz              4.27           
FN3_A01_2014_P21_laz_2.laz               4.26           
BA3_A01_2014_laz_4.laz                   4.23           
FN3_A01_2014_P28_laz_5.laz               4.20           
PRG_A01_2013_P01a_laz_4.laz              4.19           
ST3_A01_2014_P04_laz_11.laz              4.18           
JAM_A02_2015_laz_5.laz                   4.16           
ST3_A01_2014_P08_laz_0.laz               4.15           
ST3_A01_2014_P02_laz_6.laz               4.15           
ST3_A01_2014_P02_laz_7.laz               4.15           
ST3_A01_2014_P02_laz_0.laz               4.15           
ST3_A01_2014_P02_laz_10.laz              4.15           
ST3_A01_2014_P08_laz_7.laz               4.14           
FN3_A01_2014_P22_laz_9.laz               4.06           
JAM_A01_2011_laz_2.laz                   4.03           
CAG_A01_2013_laz_17.laz                  4.02           
SFX_A02_2012_laz_1.laz                   4.00           
JAM_A02_2011_laz_11.laz                  3.97           
JAM_A02_2013_laz_11.laz                  3.96           
FN3_A01_2014_P06_laz_8.laz               3.95           
JAM_A02a_2014_laz_1.laz                  3.94           
FST_A08_2015_laz_5.laz                   3.86           
ANA_A01_2017_laz_2.laz                   3.84           
ST3_A01_2014_P03_laz_0.laz               3.82           
PRG_A01_2013_P12b_laz_3.laz              3.80           
BON_A01_2018_LAS_6.laz                   3.80           
PRG_A01_2013_P12a_laz_3.laz              3.80           
FN3_A01_2014_P15_laz_7.laz               3.80           
ST3_A01_2014_P09_laz_4.laz               3.79           
ST3_A01_2014_P30_laz_0.laz               3.76           
FN3_A01_2014_P18_laz_0.laz               3.74           
FN3_A01_2014_P24_laz_7.laz               3.72           
FN3_A01_2014_P08_laz_2.laz               3.67           
FNC_A04_2017_laz_0.laz                   3.65           
PRG_A01_2013_P05a_laz_4.laz              3.64           
JAC_A03_2015_laz_0.laz                   3.63           
PRG_A01_2013_P05b_laz_2.laz              3.63           
PRG_A01_2013_P04a_laz_1.laz              3.61           
BON_A01_2013_laz_4.laz                   3.61           
FN3_A01_2014_P22_laz_5.laz               3.60           
FN1_A01_2016_laz_31.laz                  3.60           
PRG_A01_2013_P11a_laz_9.laz              3.59           
PRG_A01_2013_P11b_laz_9.laz              3.59           
PRG_A01_2013_P10a_laz_3.laz              3.57           
PRG_A01_2013_P27a_laz_7.laz              3.50           
FN3_A01_2014_P07_laz_1.laz               3.50           
ST1_A01_2016_laz_58.laz                  3.47           
FN3_A01_2014_P14_laz_7.laz               3.47           
ST1_A01_2013_laz_34.laz                  3.46           
FN3_A01_2014_P12_laz_2.laz               3.42           
ST3_A01_2014_P04_laz_9.laz               3.38           
ST3_A01_2014_P08_laz_1.laz               3.35           
FN3_A01_2014_P10_laz_5.laz               3.35           
JAM_A03_2014_laz_12.laz                  3.32           
ANA_A01_2017_laz_7.laz                   3.17           
ST3_A01_2018_P01_LAS_0.laz               3.15           
ST3_A01_2014_P28_laz_1.laz               3.13           
JAM_A02b_2014_laz_3.laz                  3.10           
ST2_A01_2013_laz_52.laz                  3.09           
ST2_A01_2016_laz_25.laz                  3.09           
ST3_A01_2014_P27_laz_2.laz               3.08           
ST3_A01_2018_P26_LAS_0.laz               3.07           
FN3_A01_2014_P11_laz_4.laz               3.06           
PRG_A01_2013_P02a_laz_1.laz              3.05           
FST_A04_2014_laz_8.laz                   3.05           
FN3_A01_2014_P17_laz_5.laz               3.02           
FN3_A01_2014_P25_laz_7.laz               3.02           
PRG_A01_2013_P15a_laz_4.laz              3.02           
DUC_A01_2012_laz_16.laz                  2.99           
FN3_A01_2014_P29_laz_2.laz               2.94           
BAR_A01_2014_laz_8.laz                   2.94           
PAR_A01_2013_laz_2.laz                   2.94           
PAR_A01_2013_laz_optional_0.laz          2.92           
FNB_A01_2014_laz_14.laz                  2.89           
TAP_A03_2012_laz_7.laz                   2.88           
TAP_A03_2016_laz_10.laz                  2.87           
ST3_A01_2014_P22_laz_3.laz               2.87           
TAP_A03_2013_laz_16.laz                  2.86           
PRG_A01_2013_P07b_laz_9.laz              2.83           
PRG_A01_2013_P07a_laz_3.laz              2.83           
FND_A02_2017_laz_0.laz                   2.80           
PRG_A01_2013_P13a_laz_4.laz              2.79           
PRG_A01_2013_P17a_laz_5.laz              2.78           
ST3_A01_2014_P21_laz_3.laz               2.74           
FST_A02_2014_laz_5.laz                   2.74           
BAR_A01_2014_laz_1.laz                   2.69           
ST3_A01_2014_P27_laz_10.laz              2.69           
ST1_A01_2013_laz_23.laz                  2.65           
ST1_A01_2016_laz_42.laz                  2.65           
ST3_A01_2014_P14_laz_4.laz               2.65           
CON_A01_2015_LAS_95.laz                  2.62           
PRG_A01_2013_P17a_laz_4.laz              2.61           
FST_A06_2015_laz_4.laz                   2.61           
ST3_A01_2014_P17_laz_4.laz               2.61           
PRG_A01_2013_P07a_laz_4.laz              2.57           
PRG_A01_2013_P07b_laz_0.laz              2.57           
FNC_A03_2017_laz_3.laz                   2.56           
FST_A07_2015_laz_2.laz                   2.56           
GO1_A01_2014_laz_43.laz                  2.55           
FN3_A01_2014_P27_laz_2.laz               2.53           
ST3_A01_2014_P02_laz_1.laz               2.51           
GO1_A01_2018_LAS_7.laz                   2.48           
FN3_A01_2014_P08_laz_3.laz               2.47           
FN1_A01_2016_laz_34.laz                  2.46           
ST2_A01_2016_laz_29.laz                  2.40           
ST2_A01_2016_laz_10.laz                  2.40           
ST2_A01_2013_laz_16.laz                  2.39           
JAM_A01_2011_laz_7.laz                   2.39           
PRG_A01_2013_P15a_laz_7.laz              2.38           
FN3_A01_2014_P21_laz_0.laz               2.37           
CON_A01_2015_LAS_19.laz                  2.37           
ST2_A01_2013_laz_20.laz                  2.37           
PRG_A01_2013_P02a_laz_4.laz              2.36           
CON_A01_2015_LAS_3.laz                   2.35           
FN3_A01_2014_P24_laz_2.laz               2.34           
SAN_A02_2014_laz_13.laz                  2.32           
ST3_A01_2014_P19_laz_6.laz               2.32           
BA3_A01_2014_laz_5.laz                   2.30           
FN3_A01_2014_P11_laz_1.laz               2.29           
SAN_A02_2014_laz_7.laz                   2.26           
PRG_A01_2013_P29b_laz_5.laz              2.25           
FST_A06_2014_laz_3.laz                   2.25           
DUC_A01_2012_laz_18.laz                  2.25           
PRG_A01_2013_P29a_laz_1.laz              2.25           
CAN_A02_2017_LAS_6.laz                   2.22           
TAP_A05_2018_LAS_2.laz                   2.20           
CAN_A02_2014_laz_6.laz                   2.17           
JAM_A05_2014_laz_7.laz                   2.16           
ST3_A01_2018_P05_LAS_6.laz               2.16           
CON_A01_2015_LAS_85.laz                  2.15           
TAL_A01_2013_laz_0.laz                   2.07           
ST3_A01_2014_P16_laz_9.laz               1.99           
